stock_code,description,category,units_sold,revenue,est_profit,n_orders,first_sold,last_sold,sales_velocity,days_since_sale,movement,restock_recommended
23099,FRENCH CARRIAGE LANTERN,Lighting,137,925.35,287.615,58,2011-05-16 14:30:00,2011-12-07 14:12:00,4.700980392156863,1,Slow,False
23100,SILVER BELLS TABLE DECORATION,Home Decor,2166,2739.38,844.13,257,2011-05-11 11:57:00,2011-12-08 16:30:00,71.85781990521328,0,Fast,True
23101,SILVER STARS TABLE DECORATION,Home Decor,2031,1739.63,559.619,213,2011-05-12 12:01:00,2011-12-08 11:43:00,68.02392344497608,1,Fast,True
23102,SILVER HEARTS TABLE DECORATION,Home Decor,1274,1075.03,334.836,157,2011-05-11 11:57:00,2011-12-04 13:00:00,43.08212560386473,4,Medium,False
23103,JINGLE BELL HEART DECORATION,Home Decor,4072,6846.159999999999,2143.0000000000005,365,2011-05-11 12:44:00,2011-12-09 10:51:00,135.09004739336493,0,Fast,True
23104,IVORY CAFE HANGING LAMP,Lighting,118,1405.42,372.92,46,2011-05-11 14:29:00,2011-12-07 13:38:00,3.952153110047847,1,Slow,False
23106,ZINC HEARTS PLANT POT HOLDER,Garden & Outdoor,291,815.59,226.897,53,2011-05-13 10:44:00,2011-12-08 12:26:00,9.746411483253588,1,Slow,False
23107,WHITE HEARTS WIRE PLANT POT HOLDER,Garden & Outdoor,359,1009.51,283.253,73,2011-05-12 15:21:00,2011-12-08 14:38:00,12.023923444976075,0,Slow,False
23108,SET OF 10 LED DOLLY LIGHTS,Toys & Games,2219,13290.52,3582.395,372,2011-05-11 10:18:00,2011-12-08 14:39:00,73.61611374407583,0,Fast,True
23109,PACK OF SIX LED TEA LIGHTS,Lighting,2386,6835.02,2008.142,268,2011-05-11 12:43:00,2011-12-08 16:30:00,79.1563981042654,0,Fast,True
23110,PARISIENNE KEY CABINET,Other,700,4147.18,1329.6800000000003,255,2011-05-11 10:32:00,2011-12-09 12:00:00,23.11320754716981,0,Medium,False
23111,PARISIENNE SEWING BOX,Home Decor,312,3839.24,1109.24,138,2011-05-11 13:20:00,2011-12-09 12:09:00,10.350710900473931,0,Slow,False
23112,PARISIENNE CURIO CABINET,Other,546,4507.08,1640.5800000000002,241,2011-05-11 12:47:00,2011-12-09 10:03:00,18.113744075829384,0,Medium,False
23113,PANTRY CHOPPING BOARD,Other,1154,5868.5,1869.89,57,2011-09-16 10:02:00,2011-12-08 09:28:00,98.51219512195122,1,Fast,True
23114,VINTAGE LEAF CHOPPING BOARD,Vintage & Retro,149,737.95,221.66500000000005,45,2011-09-30 13:54:00,2011-12-07 08:45:00,15.56716417910448,2,Medium,False
23115,RED APPLES CHOPPING BOARD,Other,152,770.32,243.64000000000004,45,2011-09-30 13:54:00,2011-12-08 09:28:00,15.647058823529411,1,Medium,False
23116,VEGETABLE GARDEN CHOPPING BOARD,Garden & Outdoor,76,382.44,119.10000000000002,22,2011-09-30 15:04:00,2011-12-05 14:39:00,8.184615384615384,3,Slow,False
23117,POPPY FIELDS CHOPPING BOARD,Other,93,501.23,178.985,45,2011-09-30 13:54:00,2011-12-06 14:23:00,9.71641791044776,2,Slow,False
23118,PARISIENNE JEWELLERY DRAWER,Jewellery,813,6102.18,1833.93,258,2011-05-10 15:05:00,2011-12-09 10:03:00,26.84433962264151,0,Medium,False
23119,PACK OF 6 LARGE FRUIT STRAWS,Other,2282,1401.7,411.31200000000007,151,2011-06-17 08:57:00,2011-12-08 09:28:00,91.80459770114942,1,Fast,True
23120,PACK OF 6 SMALL FRUIT STRAWS,Other,1685,682.39,187.0,100,2011-06-17 12:22:00,2011-12-08 09:28:00,68.17919075144508,1,Fast,True
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,Garden & Outdoor,2501,1000.44,265.146,111,2011-06-17 12:22:00,2011-12-06 12:21:00,102.38011695906434,3,Fast,True
23122,PARTY CHARMS 50 PIECES,Other,2251,1726.09,418.259,133,2011-06-17 11:38:00,2011-12-09 11:34:00,90.55747126436782,0,Fast,True
23123,COCKTAIL SWORDS 50 PIECES,Other,935,759.5699999999999,216.335,95,2011-06-17 11:38:00,2011-12-08 13:50:00,37.61494252873563,0,Medium,False
23124,18PC WOODEN CUTLERY SET DISPOSABLE,Kitchen & Dining,567,751.38,255.255,43,2011-06-17 13:17:00,2011-11-03 15:56:00,28.55395683453237,35,Medium,False
23125,6PC WOOD PLATE SET DISPOSABLE,Kitchen & Dining,459,574.88,-215.518,38,2011-06-17 14:46:00,2011-11-29 16:47:00,19.472727272727276,9,Medium,False
23126,FELTCRAFT GIRL AMELIE KIT,Stationery & Craft,1109,5532.04,1689.3550000000002,291,2011-03-02 16:26:00,2011-12-09 12:20:00,27.62633451957295,0,Medium,False
23127,FELTCRAFT GIRL NICOLE KIT,Stationery & Craft,736,3759.0,1208.7600000000002,194,2011-03-02 16:26:00,2011-12-09 08:59:00,18.33451957295373,0,Medium,False
23128,FELTCRAFT BOY JEAN-PAUL KIT,Stationery & Craft,448,2258.6600000000003,706.3400000000001,139,2011-03-03 13:45:00,2011-12-08 12:50:00,11.240143369175629,1,Slow,False
23129,HEART SHAPED HOLLY WREATH,Home Decor,950,3999.500000000001,1239.75,172,2011-05-18 15:39:00,2011-12-05 17:24:00,33.08457711442786,3,Medium,False
23130,MISTLETOE HEART WREATH GREEN,Home Decor,962,3988.98,1194.37,184,2011-05-01 11:55:00,2011-12-04 14:45:00,31.032258064516128,4,Medium,False
23131,MISTLETOE HEART WREATH CREAM,Home Decor,942,3835.980000000001,1099.47,115,2011-04-26 16:45:00,2011-12-08 19:29:00,29.17699115044248,0,Medium,False
23132,SMALL IVORY HEART WALL ORGANISER,Home Decor,1020,5138.6,1033.1000000000006,152,2011-04-19 16:52:00,2011-12-08 20:01:00,30.643776824034337,0,Medium,False
23133,LARGE IVORY HEART WALL ORGANISER,Home Decor,782,5525.4,1009.3500000000004,155,2011-04-20 13:18:00,2011-12-08 18:25:00,23.594827586206893,0,Medium,False
23134,LARGE ZINC HEART WALL ORGANISER,Home Decor,1065,6431.110000000001,280.73500000000047,38,2011-04-20 13:18:00,2011-09-18 14:56:00,49.37086092715232,81,Fast,False
23135,SMALL ZINC HEART WALL ORGANISER,Home Decor,1541,5416.18,-786.3449999999995,45,2011-04-19 16:52:00,2011-12-08 18:25:00,46.2961373390558,0,Medium,False
23136,IVORY WIRE SWEETHEART LETTER TRAY,Kitchen & Dining,135,511.89,157.515,49,2011-04-21 10:19:00,2011-12-06 12:45:00,4.126637554585153,3,Slow,False
23137,ZINC WIRE SWEETHEART LETTER TRAY,Kitchen & Dining,83,275.62,57.745000000000005,23,2011-04-21 16:53:00,2011-12-07 11:48:00,2.537117903930131,2,Slow,False
23138,SINGLE WIRE HOOK IVORY HEART,Home Decor,879,1231.51,339.32500000000005,82,2011-04-21 10:19:00,2011-12-05 17:28:00,26.98684210526316,3,Medium,False
23139,SINGLE WIRE HOOK PINK HEART,Home Decor,414,528.6999999999999,108.49000000000004,27,2011-04-21 10:19:00,2011-12-07 14:34:00,12.6,1,Medium,False
23140,TRIPLE WIRE HOOK IVORY HEART,Home Decor,182,766.1,237.39,52,2011-04-19 16:52:00,2011-11-13 14:09:00,6.154589371980676,25,Slow,False
23141,TRIPLE WIRE HOOK PINK HEART,Home Decor,79,272.91,43.41499999999999,25,2011-04-19 16:52:00,2011-12-09 08:39:00,2.3733905579399144,0,Slow,False
23142,IVORY WIRE KITCHEN ORGANISER,Kitchen & Dining,121,1220.8200000000002,339.9400000000001,40,2011-04-21 10:19:00,2011-11-27 13:29:00,3.85,11,Slow,False
23143,ZINC WIRE KITCHEN ORGANISER,Kitchen & Dining,30,239.97,21.570000000000025,16,2011-05-04 13:17:00,2011-12-09 10:46:00,0.963302752293578,0,Slow,False
23144,ZINC T-LIGHT HOLDER STARS SMALL,Candles & Fragrance,5089,4197.83,1241.121,274,2011-04-21 09:36:00,2011-12-08 14:38:00,154.21212121212122,0,Fast,True
23145,ZINC T-LIGHT HOLDER STAR LARGE,Candles & Fragrance,2084,1979.48,593.6200000000001,169,2011-04-21 10:52:00,2011-12-09 12:31:00,62.87931034482758,0,Fast,True
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,Home Decor,798,2645.26,807.4660000000001,227,2011-04-19 13:49:00,2011-12-05 13:10:00,24.39301310043668,3,Medium,False
23147,SINGLE ANTIQUE ROSE HOOK IVORY,Home Decor,1868,2752.2,856.1800000000001,261,2011-04-21 08:43:00,2011-12-08 14:38:00,56.60606060606061,0,Fast,True
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,Home Decor,2139,1816.31,573.551,247,2011-04-21 08:43:00,2011-12-08 14:39:00,64.81818181818181,0,Fast,True
23149,ANTIQUE IVORY WIRE BOWL SMALL,Kitchen & Dining,99,251.45,78.89300000000001,21,2011-05-03 11:34:00,2011-11-29 13:06:00,3.3,9,Slow,False
23150,IVORY SWEETHEART SOAP DISH,Home Decor,148,390.75000000000006,132.78600000000003,49,2011-04-21 10:19:00,2011-12-05 17:28:00,4.543859649122807,3,Slow,False
23151,ZINC SWEETHEART SOAP DISH,Home Decor,61,114.33,8.007000000000001,21,2011-05-05 13:14:00,2011-12-09 10:46:00,1.967741935483871,0,Slow,False
23152,IVORY SWEETHEART WIRE LETTER RACK,Home Decor,554,2080.65,626.4,159,2011-04-20 11:19:00,2011-12-04 12:52:00,17.00877192982456,4,Medium,False
23153,ZINC SWEETHEART WIRE LETTER RACK,Home Decor,263,1020.69,330.315,90,2011-04-18 14:32:00,2011-12-08 15:02:00,7.867521367521367,0,Slow,False
23154,SET OF 4 JAM JAR MAGNETS,Kitchen & Dining,2701,5842.88,1910.2240000000004,235,2011-03-25 11:01:00,2011-12-07 15:16:00,73.568093385214,1,Fast,True
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,Other,2221,1904.77,614.369,135,2011-03-25 11:01:00,2011-12-08 15:31:00,60.25968992248063,0,Fast,True
23156,SET OF 5 MINI GROCERY MAGNETS,Other,1665,3423.29,999.0500000000002,205,2011-03-25 11:01:00,2011-12-08 15:31:00,45.174418604651166,0,Medium,False
23157,SET OF 6 NATIVITY MAGNETS,Other,2557,5143.06,1420.0680000000002,163,2011-03-31 13:40:00,2011-12-05 11:48:00,72.17338709677419,4,Fast,True
23158,SET OF 5 LUCKY CAT MAGNETS,Other,2633,5513.83,1680.1820000000002,255,2011-03-25 14:50:00,2011-12-09 10:03:00,71.43798449612403,0,Fast,True
23159,SET OF 5 PANCAKE DAY MAGNETS,Kitchen & Dining,2293,4713.52,1374.9120000000005,223,2011-03-25 11:01:00,2011-11-28 15:34:00,64.72177419354838,10,Fast,True
23160,REGENCY TEA SPOON,Vintage & Retro,1450,1794.48,525.73,76,2011-05-03 10:43:00,2011-12-08 09:20:00,46.559633027522935,1,Medium,False
23161,REGENCY CAKE FORK,Kitchen & Dining,1715,2145.3,644.6750000000001,98,2011-05-03 10:43:00,2011-12-08 09:28:00,55.06880733944954,1,Fast,True
23162,REGENCY TEA STRAINER,Vintage & Retro,1412,5143.6900000000005,1437.19,176,2011-04-27 14:48:00,2011-12-08 09:28:00,44.125,1,Medium,False
23163,REGENCY SUGAR TONGS,Vintage & Retro,1832,4515.22,1322.044,209,2011-04-27 12:49:00,2011-12-08 16:30:00,56.99555555555555,0,Fast,True
23164,REGENCY CAKE SLICE,Kitchen & Dining,578,2718.65,715.8800000000002,92,2011-05-03 10:43:00,2011-12-08 09:20:00,18.55963302752293,1,Medium,False
23165,LARGE CERAMIC TOP STORAGE JAR,Other,3114,5141.06,1544.3900000000003,280,2011-05-12 10:10:00,2011-12-09 10:03:00,103.8,0,Fast,True
23166,MEDIUM CERAMIC TOP STORAGE JAR,Other,3818,4517.32,1176.5700000000002,246,2011-05-12 10:10:00,2011-12-09 10:03:00,127.26666666666668,0,Fast,True
23167,SMALL CERAMIC TOP STORAGE JAR,Other,5847,4476.009999999999,1078.903,231,2011-05-11 14:14:00,2011-12-09 12:00:00,193.97630331753555,0,Fast,True
23168,CLASSIC CAFE SUGAR DISPENSER,Stationery & Craft,3291,4558.67,1679.045,337,2011-05-12 08:42:00,2011-12-09 12:00:00,109.18009478672984,0,Fast,True
23169,CLASSIC GLASS COOKIE JAR,Other,1556,6662.84,2142.66,314,2011-05-12 10:10:00,2011-12-06 17:49:00,52.36538461538461,2,Fast,True
23170,REGENCY TEA PLATE ROSES,Kitchen & Dining,6857,11097.249999999998,3177.415000000001,445,2011-05-10 10:34:00,2011-12-09 10:26:00,226.41037735849056,0,Fast,True
23171,REGENCY TEA PLATE GREEN,Kitchen & Dining,6247,10051.99,2836.705000000001,381,2011-05-10 10:34:00,2011-12-09 10:26:00,206.2688679245283,0,Fast,True
23172,REGENCY TEA PLATE PINK,Kitchen & Dining,3861,6344.409999999999,1884.9550000000008,305,2011-05-10 10:34:00,2011-12-09 10:26:00,127.48584905660378,0,Fast,True
23173,REGENCY TEAPOT ROSES,Kitchen & Dining,2766,24879.13,5613.940000000003,416,2011-05-10 10:34:00,2011-12-09 10:20:00,91.33018867924528,0,Fast,True
23174,REGENCY SUGAR BOWL GREEN,Kitchen & Dining,3055,12342.43,3467.655,322,2011-05-10 10:34:00,2011-12-08 09:28:00,101.35071090047394,1,Fast,True
23175,REGENCY MILK JUG PINK,Kitchen & Dining,3160,9587.15,2398.1500000000005,329,2011-05-10 10:34:00,2011-12-09 10:03:00,104.33962264150944,0,Fast,True
23176,ABC TREASURE BOOK BOX,Stationery & Craft,2165,4693.08,1283.2050000000002,226,2011-03-02 12:10:00,2011-12-08 16:30:00,53.93238434163701,0,Fast,True
23177,TREASURE ISLAND BOOK BOX,Stationery & Craft,2532,5521.29,1533.39,267,2011-03-02 12:10:00,2011-12-09 10:03:00,63.0747330960854,0,Fast,True
23178,JAM CLOCK MAGNET,Kitchen & Dining,327,936.89,275.369,68,2011-03-03 15:02:00,2011-12-09 09:07:00,8.175,0,Slow,False
23179,CLOCK MAGNET MUM'S KITCHEN,Kitchen & Dining,324,930.48,275.028,53,2011-03-03 15:02:00,2011-12-08 15:31:00,8.1,0,Slow,False
23180,MUM'S KITCHEN CLOCK,Kitchen & Dining,122,621.09,198.36000000000004,49,2011-03-04 09:46:00,2011-12-08 19:24:00,3.0609318996415773,0,Slow,False
23181,BULL DOG BOTTLE TOP WALL CLOCK,Kitchen & Dining,201,1733.57,572.7950000000001,82,2011-03-08 09:23:00,2011-12-09 10:26:00,5.0978260869565215,0,Slow,False
23182,TOILET SIGN OCCUPIED OR VACANT,Home Decor,3741,3688.21,1514.689,433,2011-03-01 17:32:00,2011-12-09 12:00:00,92.86170212765958,0,Fast,True
23183,MOTHER'S KITCHEN SPOON REST,Kitchen & Dining,226,967.17,373.92,84,2011-03-03 15:02:00,2011-12-09 10:03:00,5.65,0,Slow,False
23184,BULL DOG BOTTLE OPENER,Kitchen & Dining,874,4764.5,1736.09,264,2011-03-06 10:05:00,2011-12-09 10:03:00,22.08664259927798,0,Medium,False
23185,FRENCH STYLE STORAGE JAR JAM,Other,317,114.85,50.499,30,2011-03-04 14:42:00,2011-12-06 13:42:00,8.039855072463768,2,Slow,False
23186,FRENCH STYLE STORAGE JAR CAFE,Other,1982,819.4599999999999,417.114,70,2011-03-08 17:23:00,2011-12-07 08:45:00,50.82051282051282,2,Fast,True
23187,FRENCH STYLE STORAGE JAR BONBONS,Other,2338,695.06,220.446,74,2011-03-08 12:05:00,2011-11-03 16:56:00,68.19166666666666,35,Fast,False
23188,VINTAGE  2 METER FOLDING RULER,Vintage & Retro,3471,6447.77,2438.7650000000003,333,2011-06-14 09:43:00,2011-12-09 10:03:00,136.5,0,Fast,True
23189,SET OF 12 FORK CANDLES,Candles & Fragrance,1249,3507.51,980.783,141,2011-08-03 15:38:00,2011-12-08 16:30:00,68.84251968503938,0,Fast,True
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,Other,1702,2761.9,796.0900000000001,202,2011-05-09 16:35:00,2011-12-09 11:34:00,55.93427230046949,0,Fast,True
23191,BUNDLE OF 3 RETRO NOTE BOOKS,Vintage & Retro,2201,3628.89,1086.7350000000004,281,2011-05-10 08:58:00,2011-12-09 10:03:00,72.33333333333334,0,Fast,True
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,Other,3516,6114.24,2053.2600000000007,345,2011-05-10 09:58:00,2011-12-08 12:07:00,116.09433962264151,1,Fast,True
23193,BUFFALO BILL TREASURE BOOK BOX,Stationery & Craft,1922,4079.28,1052.13,175,2011-03-02 12:10:00,2011-12-09 11:34:00,47.87900355871886,0,Medium,False
23194,GYMKHANA TREASURE BOOK BOX,Stationery & Craft,1835,4077.37,1187.245,214,2011-03-02 12:10:00,2011-12-09 11:34:00,45.71174377224199,0,Medium,False
23196,VINTAGE LEAF MAGNETIC NOTEPAD,Vintage & Retro,1872,2842.24,942.1600000000002,298,2011-06-23 11:51:00,2011-12-09 10:26:00,78.0,0,Fast,True
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,Stationery & Craft,1478,2303.5,803.3300000000002,249,2011-06-23 11:51:00,2011-12-09 12:00:00,61.218934911242606,0,Fast,True
23198,PANTRY MAGNETIC  SHOPPING LIST,Other,3342,5062.599999999999,1670.4700000000005,475,2011-06-22 14:24:00,2011-12-09 10:26:00,138.42603550295857,0,Fast,True
23199,JUMBO BAG APPLES,Bags & Accessories,14908,30450.69,8744.642000000002,978,2011-04-11 16:47:00,2011-12-09 12:19:00,433.01244813278,0,Fast,True
23200,JUMBO BAG PEARS,Bags & Accessories,7067,14188.96,3899.408,595,2011-05-06 15:40:00,2011-12-09 10:03:00,229.02314814814812,0,Fast,True
23201,JUMBO BAG ALPHABET,Bags & Accessories,13366,27850.83,8389.934000000001,906,2011-04-11 16:47:00,2011-12-09 12:19:00,388.2240663900415,0,Fast,True
23202,JUMBO BAG VINTAGE LEAF,Bags & Accessories,10941,21810.43,5880.334000000001,879,2011-05-06 15:40:00,2011-12-09 10:03:00,354.56944444444446,0,Fast,True
23203,JUMBO BAG VINTAGE DOILY,Bags & Accessories,20185,41493.34,12103.98,1231,2011-05-06 15:54:00,2011-12-09 09:38:00,654.1435185185185,0,Fast,True
23204,CHARLOTTE BAG APPLES DESIGN,Bags & Accessories,7976,7741.94,2996.22,583,2011-04-11 16:47:00,2011-12-09 10:23:00,231.6680497925311,0,Fast,True
23205,CHARLOTTE BAG VINTAGE ALPHABET,Bags & Accessories,5857,5726.38,2241.465,467,2011-04-11 16:47:00,2011-12-09 12:16:00,170.12033195020746,0,Fast,True
23206,LUNCH BAG APPLE DESIGN,Bags & Accessories,12147,20852.58,6822.795000000002,1036,2011-04-11 16:47:00,2011-12-09 10:23:00,352.8174273858921,0,Fast,True
23207,LUNCH BAG ALPHABET DESIGN,Bags & Accessories,7830,13325.55,4281.900000000001,740,2011-04-11 16:47:00,2011-12-09 10:23:00,227.42738589211615,0,Fast,True
23208,LUNCH BAG VINTAGE LEAF DESIGN,Bags & Accessories,6308,10441.91,3156.1700000000005,668,2011-04-12 09:49:00,2011-12-09 10:23:00,183.2199170124481,0,Fast,True
23209,LUNCH BAG VINTAGE DOILY,Bags & Accessories,13170,21418.82,6207.470000000001,1098,2011-05-08 11:08:00,2011-12-08 17:54:00,430.7943925233645,0,Fast,True
23210,WHITE ROCKING HORSE HAND PAINTED,Other,2849,3551.53,1058.655,192,2011-06-02 09:04:00,2011-12-09 10:51:00,104.96315789473684,0,Fast,True
23211,RED ROCKING HORSE HAND PAINTED,Other,2329,2930.57,892.695,160,2011-06-02 09:37:00,2011-12-08 16:30:00,86.25925925925925,0,Fast,True
23212,HEART WREATH DECORATION WITH BELL,Home Decor,2296,2860.89,851.89,186,2011-06-02 09:04:00,2011-12-09 10:03:00,84.58947368421053,0,Fast,True
23213,STAR WREATH DECORATION WITH BELL,Home Decor,1682,2138.42,666.67,152,2011-06-02 09:04:00,2011-12-09 10:03:00,61.96842105263158,0,Fast,True
23214,JINGLE BELL HEART ANTIQUE GOLD,Home Decor,789,1695.04,546.2560000000001,103,2011-06-01 12:19:00,2011-12-08 12:07:00,29.22222222222222,1,Medium,False
23215,JINGLE BELL HEART ANTIQUE SILVER,Home Decor,3564,7038.400000000001,1849.2160000000003,210,2011-06-01 12:19:00,2011-12-09 12:16:00,131.30526315789473,0,Fast,True
23216,LAUREL HEART ANTIQUE GOLD,Home Decor,525,630.73,171.35500000000002,44,2011-06-02 09:37:00,2011-12-08 09:20:00,19.54787234042553,1,Medium,False
23217,LAUREL HEART ANTIQUE SILVER,Home Decor,1309,1613.82,468.445,97,2011-06-02 09:37:00,2011-12-06 15:10:00,49.0,2,Medium,False
23218,LAUREL STAR ANTIQUE GOLD,Vintage & Retro,379,483.03,151.405,40,2011-07-18 11:55:00,2011-12-08 09:20:00,18.683098591549296,1,Medium,False
23219,LAUREL STAR ANTIQUE SILVER,Vintage & Retro,430,568.6,192.35,61,2011-06-02 09:04:00,2011-12-08 09:20:00,15.925925925925926,1,Medium,False
23220,REINDEER HEART DECORATION GOLD,Christmas & Seasonal,993,869.15,292.217,103,2011-06-09 13:09:00,2011-12-09 10:03:00,38.19230769230769,0,Medium,False
23221,REINDEER HEART DECORATION SILVER,Christmas & Seasonal,1536,1363.04,470.624,145,2011-05-31 15:53:00,2011-12-08 16:30:00,56.29319371727749,0,Fast,True
23222,CHRISTMAS TREE HANGING GOLD,Christmas & Seasonal,799,718.53,254.311,75,2011-06-23 09:38:00,2011-12-08 15:41:00,33.291666666666664,0,Medium,False
23223,CHRISTMAS TREE HANGING SILVER,Christmas & Seasonal,801,750.1899999999999,284.809,88,2011-06-23 09:38:00,2011-12-08 16:30:00,33.375,0,Medium,False
23224,CHERUB HEART DECORATION GOLD,Home Decor,738,649.02,220.242,71,2011-06-02 09:04:00,2011-12-09 10:03:00,27.18947368421053,0,Medium,False
23225,CHERUB HEART DECORATION SILVER,Home Decor,1355,1176.1699999999998,388.915,88,2011-06-02 09:37:00,2011-12-08 16:30:00,50.18518518518518,0,Fast,True
23226,FILIGREE HEART DAISY WHITE,Home Decor,1247,1596.67,505.545,98,2011-05-31 12:11:00,2011-12-05 12:30:00,46.430851063829785,4,Medium,False
23227,FILIGREE HEART BUTTERFLY WHITE,Home Decor,1642,2070.06,633.3100000000001,117,2011-05-26 12:00:00,2011-12-08 17:54:00,58.642857142857146,0,Fast,True
23228,FILIGREE HEART BIRD WHITE,Garden & Outdoor,1492,1960.0,654.5,125,2011-05-26 10:25:00,2011-12-08 16:30:00,53.285714285714285,0,Fast,True
23229,VINTAGE DONKEY TAIL GAME,Toys & Games,1869,6739.71,1833.585,256,2011-06-14 12:09:00,2011-12-09 12:16:00,73.5,0,Fast,True
23230,WRAP ALPHABET DESIGN,Stationery & Craft,7976,3217.92,872.976,235,2011-01-13 11:48:00,2011-12-08 14:14:00,169.70212765957447,0,Fast,True
23231,WRAP DOILEY DESIGN,Stationery & Craft,7277,3008.34,868.902,260,2011-01-12 15:06:00,2011-12-08 14:14:00,154.82978723404256,0,Fast,True
23232,WRAP VINTAGE LEAF DESIGN,Stationery & Craft,8526,3436.92,930.276,238,2011-01-17 12:31:00,2011-12-08 12:54:00,183.63692307692307,0,Fast,True
23233,WRAP POPPIES  DESIGN,Stationery & Craft,5175,2105.5,584.05,158,2011-01-16 13:18:00,2011-12-08 11:25:00,111.46153846153844,1,Fast,True
23234,BISCUIT TIN VINTAGE CHRISTMAS,Christmas & Seasonal,1722,5079.78,1596.174,277,2011-06-14 12:24:00,2011-12-09 10:03:00,68.10169491525424,0,Fast,True
23235,STORAGE TIN VINTAGE LEAF,Home Decor,736,1950.66,461.732,105,2011-06-08 12:44:00,2011-12-09 08:39:00,28.153005464480877,0,Medium,False
23236,STORAGE TIN VINTAGE DOILY,Home Decor,2493,7059.97,2016.631,327,2011-06-08 12:44:00,2011-12-08 16:30:00,95.36065573770492,0,Fast,True
23237,SET OF 4 KNICK KNACK TINS LEAF,Home Decor,1053,4274.39,1215.425,177,2011-06-08 13:35:00,2011-12-09 12:09:00,40.278688524590166,0,Medium,False
23238,SET OF 4 KNICK KNACK TINS LONDON,Home Decor,1849,7771.610000000001,2400.265,274,2011-06-07 14:03:00,2011-12-09 12:09:00,70.34239130434783,0,Fast,True
23239,SET OF 4 KNICK KNACK TINS POPPIES,Home Decor,842,3353.84,907.83,178,2011-06-08 12:44:00,2011-12-09 08:39:00,32.20765027322405,0,Medium,False
23240,SET OF 4 KNICK KNACK TINS DOILY,Home Decor,4177,17000.170000000002,4865.985,536,2011-06-07 13:10:00,2011-12-09 08:48:00,158.9076086956522,0,Fast,True
23241,TREASURE TIN GYMKHANA DESIGN,Home Decor,2165,4669.55,1517.3100000000002,363,2011-06-08 12:49:00,2011-12-09 10:03:00,82.81420765027323,0,Fast,True
23242,TREASURE TIN BUFFALO BILL,Home Decor,1470,3024.63,884.3100000000002,214,2011-06-08 12:49:00,2011-12-08 09:28:00,56.53846153846154,1,Fast,True
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,Kitchen & Dining,4800,23489.42,6857.420000000001,470,2011-06-08 08:12:00,2011-12-09 10:03:00,182.6086956521739,0,Fast,True
23244,ROUND STORAGE TIN VINTAGE LEAF,Home Decor,936,1733.9799999999998,456.3399999999999,112,2011-06-08 13:35:00,2011-12-08 16:30:00,35.80327868852459,0,Medium,False
23245,SET OF 3 REGENCY CAKE TINS,Kitchen & Dining,6345,31118.550000000003,9133.125000000002,873,2011-06-08 12:02:00,2011-12-09 12:08:00,241.3858695652174,0,Fast,True
23247,BISCUIT TIN 50'S CHRISTMAS,Christmas & Seasonal,2194,6681.25,2242.788,309,2011-06-08 13:09:00,2011-12-09 10:03:00,83.92349726775956,0,Fast,True
23249,VINTAGE RED ENAMEL TRIM PLATE,Kitchen & Dining,842,1426.1,453.5900000000001,81,2011-06-14 10:00:00,2011-12-07 13:46:00,33.48863636363637,1,Medium,False
